Particle ID,Area (Filled),Capture X,Capture Y,Diameter (FD),Elapsed Time,Image Height,Image Width
15871,37.07,332,273,6.87,44.4,18,23
15872,40.58,382,249,7.19,44.4,20,22
15873,32.24,453,228,6.41,44.4,20,21
15874,32.24,973,210,6.41,44.4,18,20
15875,24.18,227,944,5.55,44.44,17,20
15876,21.3,210,888,5.21,44.44,16,18
15877,18.42,385,887,4.84,44.44,16,17
15878,35.12,802,882,6.69,44.44,20,19
15879,17.85,287,807,4.77,44.44,17,17
15880,59.14,872,650,8.68,44.44,20,21
15881,21.3,757,647,5.21,44.44,16,20
15882,34.55,855,608,6.63,44.44,18,21
15883,30.52,697,580,6.23,44.44,18,21
15884,21.3,264,576,5.21,44.44,17,16
15885,31.67,690,550,6.35,44.44,19,21
15886,42.95,1022,541,7.4,44.44,19,22
15887,23.03,399,489,5.42,44.44,17,17
15888,25.33,280,487,5.68,44.44,16,21
15889,24.76,282,478,5.61,44.44,16,21
15890,14.97,554,473,4.37,44.44,16,15
15891,34.55,334,435,6.63,44.44,18,21
15892,32.24,453,422,6.41,44.44,18,22
15893,39.4,383,395,7.08,44.44,19,21
15894,30.52,767,362,6.23,44.44,20,18
15895,33.4,972,347,6.52,44.44,19,21
15896,17.27,604,161,4.69,44.44,17,17
15897,39.4,795,104,7.08,44.44,20,21
15898,20.73,290,79,5.14,44.44,17,18
15899,33.97,744,56,6.58,44.44,19,19
15900,22.46,447,35,5.35,44.44,18,17
15901,20.15,514,9,5.07,44.44,18,17
15902,17.85,287,905,4.77,44.49,16,17
15903,20.73,758,782,5.14,44.49,16,19
15904,41.76,872,738,7.29,44.49,20,21
15905,31.09,855,730,6.29,44.49,18,21
15906,29.36,698,712,6.11,44.49,18,20
15907,35.7,691,678,6.74,44.49,19,21
15908,21.88,264,649,5.28,44.49,17,16
15909,54.04,1022,621,8.29,44.49,20,22
15910,60.43,281,601,8.77,44.49,24,22
15911,14.39,554,597,4.28,44.49,16,15
15912,23.03,399,564,5.42,44.49,18,17
15913,29.36,456,544,6.11,44.49,18,19
15914,32.82,335,538,6.46,44.49,17,20
15915,34.55,383,487,6.63,44.49,18,21
15916,59.14,972,432,8.68,44.49,21,22
15917,29.94,767,417,6.17,44.49,18,18
15918,17.27,605,286,4.69,44.49,17,16
15919,42.95,795,201,7.4,44.49,21,22
15920,21.88,291,174,5.28,44.49,17,17
15921,35.12,744,140,6.69,44.49,20,20
15922,20.73,447,137,5.14,44.49,17,17
15923,17.85,515,135,4.77,44.49,17,17
15924,20.73,354,87,5.14,44.49,17,18
15925,87.42,1016,35,10.55,44.49,23,22
15926,22.46,800,2,5.35,44.49,18,17
15927,29.94,856,915,6.17,44.54,19,20
15928,19.58,700,911,4.99,44.54,16,19
15929,36.27,873,871,6.8,44.54,20,19
15930,28.79,691,870,6.05,44.54,18,21
15931,73.67,281,787,9.68,44.54,24,21
15932,13.82,555,782,4.19,44.54,16,15
15933,20.15,264,762,5.07,44.54,17,16
15934,49.04,1022,747,7.9,44.54,20,22
15935,27.64,454,727,5.93,44.54,17,22
15936,30.52,335,693,6.23,44.54,17,21
15937,23.03,400,680,5.42,44.54,17,17
15938,38.23,383,626,6.98,44.54,18,21
15939,49.04,972,565,7.9,44.54,21,22
15940,30.52,768,497,6.23,44.54,19,18
15941,14.97,606,471,4.37,44.54,16,16
15942,55.3,795,350,8.39,44.54,21,22
15943,16.7,515,324,4.61,44.54,16,17
15944,21.88,291,319,5.28,44.54,17,17
15945,19,448,289,4.92,44.54,17,17
15946,19,355,271,4.92,44.54,16,18
15947,36.27,744,267,6.8,44.54,19,21
15948,66.98,1016,178,9.23,44.54,22,22
15949,16.12,654,165,4.53,44.54,18,16
15950,18.42,801,162,4.84,44.54,16,16
15951,17.27,828,154,4.69,44.54,18,16
15952,22.46,441,135,5.35,44.54,18,17
15953,19.58,491,109,4.99,44.54,17,17
15954,24.76,785,51,5.61,44.54,18,18
15955,20.15,613,23,5.07,44.54,17,17
15956,39.4,561,19,7.08,44.54,21,21
15957,23.61,457,942,5.48,44.59,17,19
15958,20.15,264,894,5.07,44.59,17,17
15959,36.27,1023,892,6.8,44.59,20,21
15960,33.4,335,876,6.52,44.59,17,21
15961,25.33,400,815,5.68,44.59,18,17
15962,33.4,384,790,6.52,44.59,17,21
15963,52.78,972,720,8.2,44.59,21,20
15964,15.55,607,690,4.45,44.59,16,15
15965,31.67,768,590,6.35,44.59,20,18
15966,14.39,517,545,4.28,44.59,16,16
15967,77.74,795,524,9.95,44.59,22,23
15968,19.58,292,488,4.99,44.59,17,17
15969,16.7,356,487,4.61,44.59,16,17
15970,19.58,449,467,4.99,44.59,17,16
15971,33.4,745,417,6.52,44.59,18,20
15972,16.12,654,400,4.53,44.59,16,17
15973,17.85,829,356,4.77,44.59,16,16
15974,21.3,801,347,5.21,44.59,17,17
15975,61.73,1016,343,8.87,44.59,22,22
15976,17.27,492,340,4.69,44.59,16,17
15977,17.27,442,318,4.69,44.59,17,16
15978,37.07,561,208,6.87,44.59,21,22
15979,24.76,786,177,5.61,44.59,17,17
15980,21.3,613,174,5.21,44.59,18,17
15981,17.85,604,173,4.77,44.59,18,16
15982,31.09,829,169,6.29,44.59,20,19
15983,21.3,949,158,5.21,44.59,17,17
15984,21.3,833,106,5.21,44.59,17,17
15985,17.85,823,92,4.77,44.59,17,16
15986,32.82,385,81,6.46,44.59,20,21
15987,31.67,991,67,6.35,44.59,19,19
15988,25.91,463,35,5.74,44.59,19,20
15989,19,838,34,4.92,44.59,18,17
15990,35.7,894,17,6.74,44.59,20,19
15991,36.27,739,8,6.8,44.59,19,19
15992,25.33,384,952,5.68,44.63,12,19
15993,23.61,400,949,5.48,44.63,15,17
15994,14.39,608,907,4.28,44.63,16,15
15995,36.27,973,873,6.8,44.63,20,20
15996,14.97,518,765,4.37,44.63,16,15
15997,16.7,357,702,4.61,44.63,16,17
15998,65.66,796,697,9.14,44.63,20,22
15999,31.09,768,684,6.29,44.63,19,18
16000,19,292,656,4.92,44.63,17,17
16001,19.58,450,644,4.99,44.63,17,16
16002,14.39,656,631,4.28,44.63,16,16
16003,13.82,494,567,4.19,44.63,16,15
16004,37.07,743,564,6.87,44.63,19,22
16005,19,829,554,4.92,44.63,17,16
16006,20.73,802,531,5.14,44.63,17,16
16007,64.34,1018,508,9.05,44.63,20,21
16008,19,443,498,4.92,44.63,17,16
16009,15.55,605,397,4.45,44.63,16,16
16010,44.16,561,397,7.5,44.63,19,23
16011,38.23,828,387,6.98,44.63,19,21
16012,24.18,613,324,5.55,44.63,17,18
16013,23.03,949,316,5.42,44.63,18,17
16014,29.36,386,314,6.11,44.63,18,21
16015,26.49,786,301,5.81,44.63,18,18
16016,19,823,284,4.92,44.63,16,17
16017,24.76,464,273,5.61,44.63,17,20
16018,23.03,834,269,5.42,44.63,18,17
16019,19,839,232,4.92,44.63,17,16
16020,33.97,990,217,6.58,44.63,20,20
16021,32.82,894,170,6.46,44.63,19,19
16022,26.49,974,155,5.81,44.63,18,19
16023,41.76,331,149,7.29,44.63,19,21
16024,35.7,336,136,6.74,44.63,19,21
16025,37.07,740,125,6.87,44.63,20,19
16026,20.73,223,111,5.14,44.63,17,18
16027,23.61,862,73,5.48,44.63,17,17
16028,19.58,782,72,4.99,44.63,18,16
16029,20.15,374,53,5.07,44.63,18,17
16030,23.03,888,52,5.42,44.63,17,18
16031,32.24,527,27,6.41,44.63,20,21
16032,12.67,657,930,4.02,44.71,15,15
16033,54.04,797,921,8.29,44.71,21,21
16034,19,451,873,4.92,44.71,17,15
16035,19,293,872,4.92,44.71,17,17
16036,16.12,493,861,4.53,44.71,16,17
16037,17.27,830,811,4.69,44.71,16,16
16038,30.52,769,805,6.23,44.71,18,18
16039,23.61,802,769,5.48,44.71,17,17
16040,33.97,746,754,6.58,44.71,20,20
16041,19,444,730,4.92,44.71,17,15
16042,56.57,1017,719,8.49,44.71,21,22
16043,13.82,606,684,4.19,44.71,16,16
16044,39.4,829,667,7.08,44.71,19,20
16045,36.27,562,640,6.8,44.71,17,22
16046,24.76,387,613,5.61,44.71,16,21
16047,20.15,465,580,5.07,44.71,16,20
16048,20.73,824,531,5.14,44.71,17,16
16049,24.76,950,521,5.61,44.71,17,17
16050,25.91,614,517,5.74,44.71,18,17
16051,52.78,834,481,8.2,44.71,21,22
16052,27.64,786,461,5.93,44.71,18,18
16053,33.4,990,409,6.52,44.71,19,22
16054,55.3,973,396,8.39,44.71,20,21
16055,61.73,892,367,8.87,44.71,20,23
16056,14.97,783,359,4.37,44.71,16,16
16057,185.45,332,357,15.37,44.71,28,26
16058,28.79,527,321,6.05,44.71,18,22
16059,19,375,311,4.92,44.71,16,17
16060,19.58,224,288,4.99,44.71,17,17
16061,44.16,740,277,7.5,44.71,20,21
16062,32.82,448,267,6.46,44.71,18,22
16063,27.06,862,246,5.87,44.71,18,18
16064,41.76,819,237,7.29,44.71,19,22
16065,16.12,665,233,4.53,44.71,16,16
16066,25.91,889,230,5.74,44.71,17,17
16067,17.85,914,224,4.77,44.71,17,16
16068,17.85,353,199,4.77,44.71,17,17
16069,31.67,731,186,6.35,44.71,19,20
16070,21.88,416,174,5.28,44.71,17,17
16071,28.79,960,146,6.05,44.71,18,18
16072,32.24,536,117,6.41,44.71,20,20
16073,27.06,310,74,5.87,44.71,18,21
16074,44.16,716,42,7.5,44.71,22,19
16075,39.4,553,39,7.08,44.71,20,19
16076,21.88,802,932,5.28,44.76,18,17
16077,20.73,444,890,5.14,44.76,17,16
16078,30.52,769,887,6.23,44.76,19,18
16079,29.94,746,886,6.17,44.76,20,18
16080,13.82,607,881,4.19,44.76,16,15
16081,60.43,1017,865,8.77,44.76,21,22
16082,32.24,829,860,6.41,44.76,18,21
16083,26.49,387,818,5.81,44.76,16,21
16084,33.4,565,807,6.52,44.76,17,20
16085,18.42,466,789,4.84,44.76,16,19
16086,21.3,824,702,5.21,44.76,17,17
16087,25.91,950,662,5.74,44.76,18,18
16088,20.73,840,660,5.14,44.76,17,16
16089,25.91,614,649,5.74,44.76,18,18
16090,25.33,835,627,5.68,44.76,18,17
16091,29.36,787,572,6.11,44.76,18,18
16092,42.95,974,565,7.4,44.76,19,21
16093,14.97,784,554,4.37,44.76,16,15
16094,49.04,990,542,7.9,44.76,20,23
16095,30.52,528,522,6.23,44.76,17,21
16096,155.56,332,509,14.07,44.76,24,26
16097,49.04,893,501,7.9,44.76,20,22
16098,17.85,375,487,4.77,44.76,16,17
16099,33.97,450,452,6.58,44.76,18,20
16100,13.82,667,437,4.19,44.76,16,15
16101,20.73,224,412,5.14,44.76,17,17
16102,36.27,820,404,6.8,44.76,20,21
16103,17.85,914,394,4.77,44.76,16,16
16104,19.58,353,386,4.99,44.76,16,18
16105,40.58,741,381,7.19,44.76,19,21
16106,27.64,863,364,5.93,44.76,20,17
16107,27.64,889,351,5.93,44.76,20,17
16108,35.7,730,343,6.74,44.76,18,22
16109,23.03,959,338,5.42,44.76,18,19
16110,20.15,416,315,5.07,44.76,17,17
16111,41.76,535,290,7.29,44.76,20,22
16112,26.49,311,274,5.81,44.76,17,20
16113,39.4,717,171,7.08,44.76,21,18
16114,32.82,390,170,6.46,44.76,19,22
16115,42.95,553,150,7.4,44.76,20,22
16116,30.52,582,135,6.23,44.76,18,21
16117,28.79,844,127,6.05,44.76,20,19
16118,35.7,345,60,6.74,44.76,19,22
16119,35.7,598,45,6.74,44.76,21,21
16120,42.95,815,44,7.4,44.76,20,19
16121,31.67,1006,43,6.35,44.76,20,18
16122,26.49,541,37,5.81,44.76,19,19
16123,24.18,421,16,5.55,44.76,18,17
16124,21.3,381,6,5.21,44.76,18,17
16125,21.3,825,884,5.21,44.8,17,16
16126,20.73,841,846,5.14,44.8,17,16
16127,25.91,951,813,5.74,44.8,18,17
16128,25.91,615,791,5.74,44.8,18,17
16129,24.76,835,783,5.61,44.8,18,17
16130,15.55,784,763,4.45,44.8,16,16
16131,44.16,974,744,7.5,44.8,19,21
16132,25.91,529,737,5.74,44.8,16,20
16133,27.64,787,690,5.93,44.8,18,18
16134,42.95,991,685,7.4,44.8,19,20
16135,15.55,378,675,4.45,44.8,17,15
16136,110.31,333,672,11.85,44.8,21,25
16137,14.97,667,654,4.37,44.8,16,16
16138,35.7,449,650,6.74,44.8,17,22
16139,51.52,893,646,8.1,44.8,22,20
16140,45.36,820,585,7.6,44.8,20,22
16141,17.85,354,584,4.77,44.8,17,17
16142,20.15,915,574,5.07,44.8,17,16
16143,20.15,961,544,5.07,44.8,16,18
16144,20.15,225,543,5.07,44.8,17,17
16145,33.4,731,510,6.52,44.8,19,21
16146,28.79,863,493,6.05,44.8,18,18
16147,32.82,741,492,6.46,44.8,18,19
16148,21.88,312,487,5.28,44.8,16,20
16149,28.79,889,484,6.05,44.8,18,18
16150,30.52,535,476,6.23,44.8,18,22
16151,21.88,417,465,5.28,44.8,18,17
16152,35.12,391,366,6.69,44.8,18,22
16153,32.82,582,341,6.46,44.8,20,22
16154,32.82,843,339,6.46,44.8,19,20
16155,52.78,717,307,8.2,44.8,23,18
16156,104.49,541,264,11.53,44.8,23,34
16157,35.12,345,259,6.69,44.8,18,22
16158,32.82,599,252,6.46,44.8,19,21
16159,20.73,382,197,5.14,44.8,18,17
16160,31.09,1006,181,6.29,44.8,18,20
16161,35.7,815,179,6.74,44.8,20,20
16162,23.61,422,155,5.48,44.8,18,17
16163,36.27,283,136,6.8,44.8,19,21
16164,20.15,904,106,5.07,44.8,18,16
16165,36.27,890,50,6.8,44.8,21,18
16166,20.15,659,46,5.07,44.8,18,17
16167,33.4,431,38,6.52,44.8,20,22
16168,14.39,785,951,4.28,44.85,13,15
16169,25.33,951,947,5.68,44.85,17,17
16170,23.03,531,930,5.42,44.85,17,19
16171,25.33,836,923,5.68,44.85,18,17
16172,24.76,615,918,5.61,44.85,18,17
16173,37.07,975,904,6.87,44.85,20,20
16174,13.24,668,851,4.11,44.85,15,15
16175,16.12,378,844,4.53,44.85,16,15
16176,26.49,450,828,5.81,44.85,17,21
16177,113.24,332,815,12.01,44.85,22,27
16178,35.7,992,811,6.74,44.85,19,19
16179,28.21,787,795,5.99,44.85,19,18
16180,37.07,894,775,6.87,44.85,22,21
16181,15.55,355,763,4.45,44.85,16,17
16182,35.12,820,748,6.69,44.85,18,22
16183,20.73,915,736,5.14,44.85,17,16
16184,16.7,960,727,4.61,44.85,16,18
16185,19,313,678,4.92,44.85,16,18
16186,34.55,731,660,6.63,44.85,19,21
16187,20.15,225,659,5.07,44.85,17,17
16188,29.94,536,642,6.17,44.85,17,22
16189,28.79,863,607,6.05,44.85,18,18
16190,27.06,889,601,5.87,44.85,18,18
16191,20.15,418,600,5.07,44.85,17,16
16192,35.12,741,590,6.69,44.85,20,19
16193,28.79,393,543,6.05,44.85,17,20
16194,30.52,583,530,6.23,44.85,17,21
16195,32.82,844,529,6.46,44.85,19,20
16196,21.88,542,467,5.28,44.85,16,20
16197,27.06,348,438,5.87,44.85,17,20
16198,32.24,599,437,6.41,44.85,19,22
16199,51.52,717,430,8.1,44.85,22,19
16200,38.23,554,372,6.98,44.85,19,21
16201,17.27,383,368,4.69,44.85,17,16
16202,33.97,1005,303,6.58,44.85,18,20
16203,37.07,816,300,6.87,44.85,20,20
16204,16.7,905,285,4.61,44.85,17,16
16205,35.12,283,285,6.69,44.85,18,21
16206,21.88,422,279,5.28,44.85,18,17
16207,17.85,660,243,4.77,44.85,17,17
16208,29.36,432,234,6.11,44.85,19,21
16209,21.88,827,169,5.28,44.85,18,18
16210,41.76,890,158,7.29,44.85,20,20
16211,20.15,356,83,5.07,44.85,17,17
16212,27.06,708,79,5.87,44.85,19,20
16213,27.64,774,9,5.93,44.85,20,19
16214,21.3,230,5,5.21,44.85,19,18
16215,13.24,378,953,4.11,44.9,11,15
16216,27.06,450,943,5.87,44.9,17,21
16217,111.77,333,908,11.93,44.9,22,26
16218,55.3,992,893,8.39,44.9,21,21
16219,15.55,355,877,4.45,44.9,16,17
16220,27.64,788,864,5.93,44.9,18,18
16221,37.07,894,859,6.87,44.9,20,20
16222,40.58,821,851,7.19,44.9,19,21
16223,23.03,961,844,5.42,44.9,18,19
16224,19.58,915,841,4.99,44.9,16,17
16225,20.73,313,800,5.14,44.9,16,20
16226,32.82,731,756,6.46,44.9,19,22
16227,34.55,538,748,6.63,44.9,19,20
16228,19.58,225,735,4.99,44.9,16,17
16229,21.88,418,687,5.28,44.9,17,16
16230,28.79,863,681,6.05,44.9,18,18
16231,28.21,890,677,5.99,44.9,18,18
16232,31.09,394,656,6.29,44.9,17,20
16233,32.24,741,655,6.41,44.9,18,19
16234,32.82,844,652,6.46,44.9,19,20
16235,29.36,584,650,6.11,44.9,17,21
16236,20.15,542,598,5.07,44.9,16,20
16237,33.4,600,558,6.52,44.9,18,21
16238,32.24,346,552,6.41,44.9,17,22
16239,41.76,717,510,7.29,44.9,21,20
16240,19,383,478,4.92,44.9,17,17
16241,38.23,554,441,6.98,44.9,19,21
16242,19,905,399,4.92,44.9,17,16
16243,41.76,1005,382,7.29,44.9,18,22
16244,32.24,284,381,6.41,44.9,18,20
16245,37.07,814,378,6.87,44.9,20,22
16246,14.97,661,370,4.37,44.9,16,16
16247,31.09,433,361,6.29,44.9,18,21
16248,20.15,423,360,5.07,44.9,17,17
16249,21.3,828,298,5.21,44.9,17,17
16250,37.07,890,228,6.87,44.9,20,19
16251,29.36,708,208,6.11,44.9,18,20
16252,22.46,356,183,5.35,44.9,18,18
16253,27.06,774,140,5.87,44.9,17,20
16254,20.15,231,89,5.07,44.9,17,18
16255,47.81,738,50,7.8,44.9,21,20
16256,25.91,605,24,5.74,44.9,18,20
16257,25.91,458,23,5.74,44.9,18,20
16258,18.42,757,15,4.84,44.9,16,17
16259,24.18,539,914,5.55,44.94,17,17
16260,28.21,732,906,5.99,44.94,19,19
16261,19.58,225,853,4.99,44.94,17,17
16262,22.46,845,842,5.35,44.94,17,19
16263,28.21,584,835,5.99,44.94,17,21
16264,33.4,392,831,6.52,44.94,17,22
16265,23.03,418,821,5.42,44.94,17,17
16266,18.42,543,798,4.84,44.94,16,18
16267,28.79,890,795,6.05,44.94,18,18
16268,28.21,864,795,5.99,44.94,18,18
16269,31.67,742,753,6.35,44.94,19,18
16270,33.4,600,741,6.52,44.94,17,21
16271,30.52,347,729,6.23,44.94,17,21
16272,15.55,385,648,4.45,44.94,16,15
16273,65.66,717,632,9.14,44.94,23,21
16274,17.27,905,575,4.69,44.94,17,16
16275,13.24,662,564,4.11,44.94,15,15
16276,29.94,433,555,6.17,44.94,16,21
16277,34.55,554,546,6.63,44.94,19,21
16278,36.27,282,530,6.8,44.94,18,23
16279,39.4,1005,505,7.08,44.94,20,22
16280,34.55,816,498,6.63,44.94,19,20
16281,13.82,828,497,4.19,44.94,15,16
16282,23.03,423,484,5.42,44.94,17,17
16283,25.91,709,407,5.74,44.94,18,20
16284,20.15,357,338,5.07,44.94,17,17
16285,29.94,775,337,6.17,44.94,18,19
16286,34.55,890,336,6.63,44.94,20,21
16287,22.46,606,225,5.35,44.94,17,19
16288,22.46,459,222,5.35,44.94,17,20
16289,20.73,231,217,5.14,44.94,17,18
16290,21.3,758,162,5.21,44.94,17,17
16291,25.33,310,162,5.68,44.94,17,20
16292,36.27,738,144,6.8,44.94,19,19
16293,21.3,713,125,5.21,44.94,17,17
16294,29.36,607,125,6.11,44.94,19,21
16295,35.7,985,111,6.74,44.94,20,20
16296,24.76,938,106,5.61,44.94,17,17
16297,36.27,245,92,6.8,44.94,19,21
16298,28.21,546,80,5.99,44.94,19,21
16299,35.12,876,78,6.69,44.94,20,20
16300,18.42,746,67,4.84,44.94,17,17
16301,32.24,634,21,6.41,44.94,19,20
16302,19,603,953,4.92,44.99,11,19
16303,29.94,347,934,6.17,44.99,17,22
16304,28.79,890,930,6.05,44.99,18,18
16305,27.64,864,926,5.93,44.99,18,18
16306,33.4,742,867,6.52,44.99,18,19
16307,16.12,385,843,4.53,44.99,17,15
16308,13.82,663,788,4.19,44.99,16,15
16309,24.76,434,779,5.61,44.99,16,20
16310,18.42,906,778,4.84,44.99,17,16
16311,66.98,717,773,9.23,44.99,23,20
16312,14.97,829,725,4.37,44.99,16,16
16313,32.24,285,701,6.41,44.99,18,20
16314,32.24,555,667,6.41,44.99,18,21
16315,60.43,1005,646,8.77,44.99,21,23
16316,32.82,816,638,6.46,44.99,18,21
16317,27.64,709,637,5.93,44.99,18,20
16318,23.03,423,627,5.42,44.99,17,17
16319,24.18,775,568,5.55,44.99,17,20
16320,16.7,359,516,4.61,44.99,17,15
16321,35.7,891,460,6.74,44.99,20,20
16322,24.18,606,458,5.55,44.99,16,20
16323,19,460,452,4.92,44.99,16,18
16324,26.49,311,382,5.81,44.99,16,20
16325,20.73,232,364,5.14,44.99,17,17
16326,20.15,714,349,5.07,44.99,16,17
16327,23.03,758,331,5.42,44.99,18,17
16328,41.76,607,323,7.29,44.99,19,22
16329,34.55,547,298,6.63,44.99,19,21
16330,40.58,986,271,7.19,44.99,20,21
16331,34.55,246,258,6.63,44.99,19,21
16332,36.27,738,252,6.8,44.99,20,21
16333,19.58,747,243,4.99,44.99,17,16
16334,27.06,938,241,5.87,44.99,18,18
16335,38.23,876,204,6.98,44.99,20,19
16336,37.07,635,201,6.87,44.99,20,20
16337,29.36,443,166,6.11,44.99,18,19
16338,27.06,701,146,5.87,44.99,19,19
16339,18.42,496,142,4.84,44.99,17,17
16340,20.73,453,137,5.14,44.99,17,17
16341,41.76,366,136,7.29,44.99,20,21
16342,16.7,987,76,4.61,44.99,16,16
16343,21.3,565,56,5.21,44.99,18,17
16344,33.97,514,9,6.58,44.99,20,20
16345,12.67,830,950,4.02,45.04,14,15
16346,55.3,718,913,8.39,45.04,20,20
16347,28.79,285,870,6.05,45.04,17,21
16348,21.3,710,864,5.21,45.04,16,20
16349,21.3,776,794,5.21,45.04,15,20
16350,31.67,555,786,6.35,45.04,19,19
16351,39.4,1006,785,7.08,45.04,20,21
16352,32.82,815,774,6.46,45.04,19,20
16353,24.76,424,767,5.61,45.04,18,17
16354,19,359,691,4.92,45.04,17,16
16355,23.61,607,685,5.48,45.04,16,20
16356,15.55,461,677,4.45,45.04,15,17
16357,20.73,311,597,5.14,45.04,16,19
16358,32.24,889,582,6.41,45.04,18,20
16359,19.58,715,568,4.99,45.04,17,16
16360,41.76,608,517,7.29,45.04,18,22
16361,30.52,548,513,6.23,45.04,17,21
16362,21.88,232,508,5.28,45.04,17,18
16363,24.76,759,498,5.61,45.04,18,17
16364,57.85,986,427,8.58,45.04,21,22
16365,30.52,246,420,6.23,45.04,18,21
16366,23.03,747,416,5.42,45.04,18,17
16367,35.12,633,378,6.69,45.04,19,23
16368,25.91,939,374,5.74,45.04,18,17
16369,33.4,443,374,6.52,45.04,18,20
16370,33.4,700,368,6.52,45.04,19,21
16371,19.58,496,365,4.99,45.04,16,19
16372,38.23,739,358,6.98,45.04,18,20
16373,45.36,875,328,7.6,45.04,20,20
16374,21.3,454,290,5.21,45.04,17,17
16375,40.58,366,281,7.19,45.04,20,21
16376,16.12,566,256,4.53,45.04,16,16
16377,19,988,241,4.92,45.04,17,16
16378,34.55,514,158,6.63,45.04,19,21
16379,29.36,870,124,6.11,45.04,19,19
16380,29.36,786,121,6.11,45.04,19,19
16381,28.21,799,112,5.99,45.04,20,20
16382,20.15,1034,72,5.07,45.04,18,17
16383,21.3,854,53,5.21,45.04,18,16
16384,19.58,539,48,4.99,45.04,18,17
16385,44.16,578,22,7.5,45.04,21,20
16386,23.03,873,17,5.42,45.04,18,16
16387,21.88,994,14,5.28,45.04,16,17
16388,23.03,776,924,5.42,45.08,16,20
16389,40.58,1007,861,7.19,45.08,21,19
16390,32.82,555,854,6.46,45.08,18,19
16391,32.24,816,852,6.41,45.08,18,19
16392,24.76,424,847,5.61,45.08,18,17
16393,16.7,608,817,4.61,45.08,16,17
16394,16.12,461,807,4.53,45.08,15,18
16395,17.85,360,790,4.77,45.08,17,15
16396,21.88,312,719,5.28,45.08,16,20
16397,20.15,715,695,5.07,45.08,17,17
16398,45.36,889,649,7.6,45.08,20,21
16399,28.21,548,637,5.99,45.08,16,21
16400,37.07,608,629,6.87,45.08,17,22
16401,25.33,759,594,5.68,45.08,18,17
16402,19,233,587,4.92,45.08,17,17
16403,23.03,748,516,5.42,45.08,17,17
16404,65.66,986,514,9.14,45.08,19,22
16405,31.67,247,511,6.35,45.08,17,20
16406,29.94,701,497,6.17,45.08,19,20
16407,17.27,497,494,4.69,45.08,16,17
16408,34.55,444,494,6.63,45.08,19,19
16409,39.4,633,480,7.08,45.08,19,23
16410,26.49,939,449,5.81,45.08,18,17
16411,36.27,739,417,6.8,45.08,19,20
16412,35.7,877,398,6.74,45.08,19,20
16413,20.73,454,377,5.14,45.08,17,17
16414,16.12,567,370,4.53,45.08,16,16
16415,34.55,366,363,6.63,45.08,19,21
16416,20.73,988,333,5.14,45.08,17,16
16417,32.82,870,252,6.46,45.08,18,19
16418,25.91,786,251,5.74,45.08,18,19
16419,31.09,515,242,6.29,45.08,18,20
16420,33.97,799,233,6.58,45.08,19,21
16421,18.42,855,176,4.84,45.08,18,15
16422,18.42,540,165,4.84,45.08,17,16
16423,17.85,1034,149,4.77,45.08,17,16
16424,21.3,873,144,5.21,45.08,18,16
16425,36.27,578,109,6.8,45.08,20,20
16426,20.15,994,90,5.07,45.08,16,17
16427,28.79,235,44,6.05,45.08,18,21
16428,31.09,330,37,6.29,45.08,19,21
16429,19.58,754,29,4.99,45.08,18,16
16430,29.36,817,948,6.11,45.13,16,18
16431,25.33,424,946,5.68,45.13,18,17
16432,33.4,555,938,6.52,45.13,18,19
16433,17.27,360,913,4.69,45.13,17,15
16434,17.85,312,871,4.77,45.13,15,18
16435,18.42,716,849,4.84,45.13,16,16
16436,25.33,548,787,5.68,45.13,16,21
16437,27.06,611,764,5.87,45.13,18,19
16438,31.67,889,736,6.35,45.13,18,21
16439,24.76,759,711,5.61,45.13,18,17
16440,21.88,233,690,5.28,45.13,17,17
16441,28.21,701,654,5.99,45.13,17,21
16442,14.39,499,649,4.28,45.13,16,16
16443,31.09,444,640,6.29,45.13,19,20
16444,23.61,748,637,5.48,45.13,17,17
16445,35.12,245,626,6.69,45.13,17,23
16446,38.23,987,625,6.98,45.13,19,21
16447,32.82,634,604,6.46,45.13,17,22
16448,27.64,939,543,5.93,45.13,18,18
16449,16.12,567,508,4.53,45.13,16,16
16450,34.55,739,491,6.63,45.13,19,19
16451,34.55,875,485,6.63,45.13,19,22
16452,21.88,454,484,5.28,45.13,17,17
16453,35.12,367,465,6.69,45.13,19,21
16454,20.15,988,451,5.07,45.13,17,16
16455,30.52,870,408,6.23,45.13,18,20
16456,28.79,786,408,6.05,45.13,18,20
16457,33.4,800,378,6.52,45.13,19,20
16458,36.27,515,346,6.8,45.13,18,21
16459,16.12,855,327,4.53,45.13,17,16
16460,16.7,540,306,4.61,45.13,16,16
16461,21.88,874,300,5.28,45.13,18,17
16462,18.42,1034,249,4.84,45.13,17,16
16463,39.4,578,215,7.08,45.13,19,21
16464,29.94,331,189,6.17,45.13,18,21
16465,23.03,994,188,5.42,45.13,17,18
16466,25.91,235,178,5.74,45.13,17,22
16467,17.85,755,176,4.77,45.13,18,16
16468,24.18,832,89,5.55,45.13,18,17
16469,40.58,559,81,7.19,45.13,20,20
16470,33.97,325,54,6.58,45.13,20,20
16471,21.88,275,51,5.28,45.13,18,20
16472,23.03,561,47,5.42,45.13,18,19
16473,26.49,611,938,5.81,45.18,17,19
16474,24.76,760,860,5.61,45.18,18,17
16475,27.64,702,850,5.93,45.18,18,20
16476,36.27,889,846,6.8,45.18,18,21
16477,14.39,500,846,4.28,45.18,16,15
